index,Id,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,Season,Sales,Sales_by_LineItem
790,11038,SUPRD,1,2014-04-21,2014-05-19,2014-04-30,2,29.59,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium,Spring,732.6,"[73.6, 14.0, 645.0]"
791,11039,LINOD,1,2014-04-21,2014-05-19,,2,65.0,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,Spring,3090.0,"[912.0, 432.0, 1200.0, 546.0]"
792,11040,GREAL,4,2014-04-22,2014-05-20,,3,18.84,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA,Spring,200.0,[200.0]
793,11041,CHOPS,3,2014-04-22,2014-05-20,2014-04-28,2,48.22,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,Spring,1773.0,"[456.0, 1317.0]"
794,11042,COMMI,2,2014-04-22,2014-05-06,2014-05-01,1,29.99,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil,Spring,405.75,"[291.75, 114.0]"
795,11043,SPECD,5,2014-04-22,2014-05-20,2014-04-29,2,8.8,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France,Spring,210.0,[210.0]
796,11044,WOLZA,4,2014-04-23,2014-05-21,2014-05-01,1,8.72,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland,Spring,591.6,[591.6]
797,11045,BOTTM,6,2014-04-23,2014-05-21,,2,70.58,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,Spring,1309.5,"[37.5, 1272.0]"
798,11046,WANDK,8,2014-04-23,2014-05-21,2014-04-24,2,71.64,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany,Spring,1485.8,"[722.0, 456.0, 307.8]"
799,11047,EASTC,7,2014-04-24,2014-05-22,2014-05-01,3,46.62,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,Spring,817.88,"[337.5, 480.38]"
800,11048,BOTTM,7,2014-04-24,2014-05-22,2014-04-30,3,24.12,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,Spring,525.0,[525.0]
801,11049,GOURL,3,2014-04-24,2014-05-22,2014-05-04,1,8.34,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,Spring,273.6,"[152.0, 121.6]"
802,11050,FOLKO,8,2014-04-27,2014-05-25,2014-05-05,2,59.41,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,Spring,810.0,[810.0]
803,11051,LAMAI,7,2014-04-27,2014-05-25,,3,2.79,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France,Spring,36.0,[36.0]
804,11052,HANAR,3,2014-04-27,2014-05-25,2014-05-01,1,67.26,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,Spring,1332.0,"[1104.0, 228.0]"
805,11053,PICCO,2,2014-04-27,2014-05-25,2014-04-29,2,53.05,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria,Spring,3055.0,"[1750.0, 640.0, 665.0]"
806,11054,CACTU,8,2014-04-28,2014-05-26,,1,0.33,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina,Spring,305.0,"[25.0, 280.0]"
807,11055,HILAA,7,2014-04-28,2014-05-26,2014-05-05,2,120.92,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,Spring,1727.5,"[67.5, 210.0, 1060.0, 390.0]"
808,11056,EASTC,8,2014-04-28,2014-05-12,2014-05-01,2,278.96,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,Spring,3740.0,"[1200.0, 840.0, 1700.0]"
809,11057,NORTS,3,2014-04-29,2014-05-27,2014-05-01,3,4.13,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK,Spring,45.0,[45.0]
810,11058,BLAUS,9,2014-04-29,2014-05-27,,3,31.14,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany,Spring,858.0,"[30.0, 714.0, 114.0]"
811,11059,RICAR,2,2014-04-29,2014-06-10,,2,85.8,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil,Spring,1838.0,"[180.0, 468.0, 1190.0]"
812,11060,FRANS,2,2014-04-30,2014-05-28,2014-05-04,2,10.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy,Spring,266.0,"[136.0, 130.0]"
813,11061,GREAL,4,2014-04-30,2014-06-11,,3,14.01,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA,Spring,510.0,[510.0]
814,11062,REGGC,4,2014-04-30,2014-05-28,,2,29.93,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,Spring,406.4,"[262.4, 144.0]"
815,11063,HUNGO,3,2014-04-30,2014-05-28,2014-05-06,2,81.73,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,Spring,1342.95,"[420.0, 662.4, 260.55]"
816,11064,SAVEA,1,2014-05-01,2014-05-29,2014-05-04,1,30.09,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,Spring,4330.4,"[2702.7, 115.8, 738.0, 86.4, 687.5]"
817,11065,LILAS,8,2014-05-01,2014-05-29,,1,12.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela,Spring,189.42,"[77.67, 111.75]"
818,11066,WHITC,7,2014-05-01,2014-05-29,2014-05-04,2,44.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,Spring,928.75,"[52.35, 386.4, 490.0]"
819,11067,DRACD,1,2014-05-04,2014-05-18,2014-05-06,2,7.98,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany,Spring,86.85,[86.85]
820,11068,QUEE,8,2014-05-04,2014-06-01,,2,81.75,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,Spring,2027.08,"[310.08, 1407.6, 309.4]"
821,11069,TORTU,1,2014-05-04,2014-06-01,2014-05-06,2,15.67,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico,Spring,360.0,[360.0]
822,11070,LEHMS,2,2014-05-05,2014-06-02,,1,136.0,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany,Spring,1629.98,"[612.0, 323.0, 444.98, 250.0]"
823,11071,LILAS,1,2014-05-05,2014-06-02,,1,0.93,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela,Spring,484.5,"[427.5, 57.0]"
824,11072,ERNSH,4,2014-05-05,2014-06-02,,2,258.64,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,Spring,5218.0,"[152.0, 386.0, 357.5, 4322.5]"
825,11073,PERIC,2,2014-05-05,2014-06-02,,2,24.95,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico,Spring,300.0,"[210.0, 90.0]"
826,11074,SIMOB,7,2014-05-06,2014-06-03,,2,18.44,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark,Spring,232.08,[232.08]
827,11075,RICSU,8,2014-05-06,2014-06-03,,2,6.19,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,Spring,498.1,"[161.5, 306.0, 30.6]"
828,11076,BONAP,4,2014-05-06,2014-06-03,,2,38.28,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,Spring,792.75,"[375.0, 348.75, 69.0]"
829,11077,RATTC,1,2014-05-06,2014-06-03,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA,Spring,1255.71,"[364.8, 40.0, 22.0, 24.5, 28.5, 72.0, 31.0, 72.2, 24.0, 22.55, 33.85, 77.76, 18.0, 32.0, 34.2, 28.95, 35.28, 14.0, 48.0, 63.92, 64.5, 17.0, 29.7, 31.0, 26.0]"
